SchoolID,SchoolURL,SchoolName,VolumeNumber,PercentTranscribed,ListPage,SchoolXML,SchoolURLClean
4606380,https://www.duchas.ie/en/cbes/4606380?Route=schools,Cill Éinne,0001,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4606380,https://www.duchas.ie/en/cbes/4606380
4606492,https://www.duchas.ie/en/cbes/4606492?Route=schools,Fearainn an Choirce,0001,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4606492,https://www.duchas.ie/en/cbes/4606492
4613911,https://www.duchas.ie/en/cbes/4613911?Route=schools,Fearann an Choirce,0001,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4613911,https://www.duchas.ie/en/cbes/4613911
4602668,https://www.duchas.ie/en/cbes/4602668?Route=schools,Inis Oirthir (Inisheer),0001,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602668,https://www.duchas.ie/en/cbes/4602668
4602669,https://www.duchas.ie/en/cbes/4602669?Route=schools,Breac-chluain,0001,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602669,https://www.duchas.ie/en/cbes/4602669
4602670,https://www.duchas.ie/en/cbes/4602670?Route=schools,Eoghanacht,0002,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602670,https://www.duchas.ie/en/cbes/4602670
4602671,https://www.duchas.ie/en/cbes/4602671?Route=schools,Naomh Rónán,0002,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602671,https://www.duchas.ie/en/cbes/4602671
5235142,https://www.duchas.ie/en/cbes/5235142?Route=schools,Inis Meáin,0002C,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/5235142,https://www.duchas.ie/en/cbes/5235142
4602673,https://www.duchas.ie/en/cbes/4602673?Route=schools,Carnán,0003,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602673,https://www.duchas.ie/en/cbes/4602673
4602674,https://www.duchas.ie/en/cbes/4602674?Route=schools,"An Clochar, B'l'Áthan Ríogh",0003,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602674,https://www.duchas.ie/en/cbes/4602674
4602675,https://www.duchas.ie/en/cbes/4602675?Route=schools,Eiscear,0003,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602675,https://www.duchas.ie/en/cbes/4602675
4602676,https://www.duchas.ie/en/cbes/4602676?Route=schools,An Clochán (B),0004,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602676,https://www.duchas.ie/en/cbes/4602676
4602677,https://www.duchas.ie/en/cbes/4602677?Route=schools,An Clochán (B),0004,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602677,https://www.duchas.ie/en/cbes/4602677
4616628,https://www.duchas.ie/en/cbes/4616628?Route=schools,Cloigeann,0004,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4616628,https://www.duchas.ie/en/cbes/4616628
4602679,https://www.duchas.ie/en/cbes/4602679?Route=schools,Cushatrough,0004,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602679,https://www.duchas.ie/en/cbes/4602679
4602680,https://www.duchas.ie/en/cbes/4602680?Route=schools,"Clochar na Trócaire, An Clochán",0004,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602680,https://www.duchas.ie/en/cbes/4602680
4602681,https://www.duchas.ie/en/cbes/4602681?Route=schools,Caladh,0005,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602681,https://www.duchas.ie/en/cbes/4602681
4602682,https://www.duchas.ie/en/cbes/4602682?Route=schools,Dúnlocháin,0005,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602682,https://www.duchas.ie/en/cbes/4602682
4602683,https://www.duchas.ie/en/cbes/4602683?Route=schools,Baile Conghaile,0005,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602683,https://www.duchas.ie/en/cbes/4602683
4602684,https://www.duchas.ie/en/cbes/4602684?Route=schools,Béal an Átha Buí (Clochar),0005,100,https://www.duchas.ie/en/cbes/schools?Page=1&PerPage=20,https://www.duchas.ie/xml/cbes/4602684,https://www.duchas.ie/en/cbes/4602684
4602685,https://www.duchas.ie/en/cbes/4602685?Route=schools,Aill Bhreac,0005,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602685,https://www.duchas.ie/en/cbes/4602685
4602686,https://www.duchas.ie/en/cbes/4602686?Route=schools,S.N Salruic,0006,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602686,https://www.duchas.ie/en/cbes/4602686
4602687,https://www.duchas.ie/en/cbes/4602687?Route=schools,Leitirfreag,0006,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602687,https://www.duchas.ie/en/cbes/4602687
4602688,https://www.duchas.ie/en/cbes/4602688?Route=schools,Nead an Iolraigh,0006,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602688,https://www.duchas.ie/en/cbes/4602688
4602689,https://www.duchas.ie/en/cbes/4602689?Route=schools,Maigh Ard,0006,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602689,https://www.duchas.ie/en/cbes/4602689
4602690,https://www.duchas.ie/en/cbes/4602690?Route=schools,Loch Eidhneach,0006,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602690,https://www.duchas.ie/en/cbes/4602690
4602691,https://www.duchas.ie/en/cbes/4602691?Route=schools,Cloch na Rón (C),0006,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602691,https://www.duchas.ie/en/cbes/4602691
4602692,https://www.duchas.ie/en/cbes/4602692?Route=schools,"An Mhainistir, Cloch na Rón",0007,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602692,https://www.duchas.ie/en/cbes/4602692
4602693,https://www.duchas.ie/en/cbes/4602693?Route=schools,Doire Mór Iata,0007,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602693,https://www.duchas.ie/en/cbes/4602693
4602694,https://www.duchas.ie/en/cbes/4602694?Route=schools,Inis Niadh,0007,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602694,https://www.duchas.ie/en/cbes/4602694
4602695,https://www.duchas.ie/en/cbes/4602695?Route=schools,Murvey,0007,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602695,https://www.duchas.ie/en/cbes/4602695
4602696,https://www.duchas.ie/en/cbes/4602696?Route=schools,Loch Con Uidhre (Lochán Iarthach),0008,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602696,https://www.duchas.ie/en/cbes/4602696
4602697,https://www.duchas.ie/en/cbes/4602697?Route=schools,Loch Con Uidhre (Lochán Iarthach),0008,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602697,https://www.duchas.ie/en/cbes/4602697
4602698,https://www.duchas.ie/en/cbes/4602698?Route=schools,Cill Chiaráin,0009,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602698,https://www.duchas.ie/en/cbes/4602698
4602699,https://www.duchas.ie/en/cbes/4602699?Route=schools,Cill Chiaráin,0009,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602699,https://www.duchas.ie/en/cbes/4602699
4602700,https://www.duchas.ie/en/cbes/4602700?Route=schools,Cill Chiaráin,0009,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4602700,https://www.duchas.ie/en/cbes/4602700
4591079,https://www.duchas.ie/en/cbes/4591079?Route=schools,Maighros,0010,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4591079,https://www.duchas.ie/en/cbes/4591079
4591080,https://www.duchas.ie/en/cbes/4591080?Route=schools,Cashel,0010,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4591080,https://www.duchas.ie/en/cbes/4591080
4591081,https://www.duchas.ie/en/cbes/4591081?Route=schools,Ballinafad,0010,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4591081,https://www.duchas.ie/en/cbes/4591081
4591082,https://www.duchas.ie/en/cbes/4591082?Route=schools,Ballinafad,0010,100,https://www.duchas.ie/en/cbes/schools?Page=2&PerPage=20,https://www.duchas.ie/xml/cbes/4591082,https://www.duchas.ie/en/cbes/4591082
4591083,https://www.duchas.ie/en/cbes/4591083?Route=schools,Árd Mhór,0011,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591083,https://www.duchas.ie/en/cbes/4591083
4591084,https://www.duchas.ie/en/cbes/4591084?Route=schools,Árd Mhór,0011,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591084,https://www.duchas.ie/en/cbes/4591084
4591085,https://www.duchas.ie/en/cbes/4591085?Route=schools,An Clochar i gCárna,0011,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591085,https://www.duchas.ie/en/cbes/4591085
4591086,https://www.duchas.ie/en/cbes/4591086?Route=schools,Leitre,0012,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591086,https://www.duchas.ie/en/cbes/4591086
4591087,https://www.duchas.ie/en/cbes/4591087?Route=schools,Leithrinn,0012,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591087,https://www.duchas.ie/en/cbes/4591087
4591088,https://www.duchas.ie/en/cbes/4591088?Route=schools,Leithrinn,0012,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591088,https://www.duchas.ie/en/cbes/4591088
4591089,https://www.duchas.ie/en/cbes/4591089?Route=schools,Fleasgach,0012,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591089,https://www.duchas.ie/en/cbes/4591089
4591090,https://www.duchas.ie/en/cbes/4591090?Route=schools,Feilm,0013,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591090,https://www.duchas.ie/en/cbes/4591090
4591091,https://www.duchas.ie/en/cbes/4591091?Route=schools,Liatra,0013,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591091,https://www.duchas.ie/en/cbes/4591091
4591092,https://www.duchas.ie/en/cbes/4591092?Route=schools,Baile Ruadh (Cailíní),0013,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591092,https://www.duchas.ie/en/cbes/4591092
4591093,https://www.duchas.ie/en/cbes/4591093?Route=schools,Baile Ruadh (Cailíní),0013,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591093,https://www.duchas.ie/en/cbes/4591093
4591094,https://www.duchas.ie/en/cbes/4591094?Route=schools,Baile Rua (Buachaillí),0014,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591094,https://www.duchas.ie/en/cbes/4591094
4591095,https://www.duchas.ie/en/cbes/4591095?Route=schools,Pollréamoinn (Buachaillí),0014,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591095,https://www.duchas.ie/en/cbes/4591095
4591096,https://www.duchas.ie/en/cbes/4591096?Route=schools,Poll Réamoinn (Cailíní),0014,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591096,https://www.duchas.ie/en/cbes/4591096
4591097,https://www.duchas.ie/en/cbes/4591097?Route=schools,Na Creaga,0015,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591097,https://www.duchas.ie/en/cbes/4591097
4591098,https://www.duchas.ie/en/cbes/4591098?Route=schools,Na Creaga,0015,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591098,https://www.duchas.ie/en/cbes/4591098
4591099,https://www.duchas.ie/en/cbes/4591099?Route=schools,Baile an Churraigh,0015,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591099,https://www.duchas.ie/en/cbes/4591099
4591100,https://www.duchas.ie/en/cbes/4591100?Route=schools,Baile an Churraigh,0015,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4591100,https://www.duchas.ie/en/cbes/4591100
4613670,https://www.duchas.ie/en/cbes/4613670?Route=schools,Sonnach,0016,100,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4613670,https://www.duchas.ie/en/cbes/4613670
4613671,https://www.duchas.ie/en/cbes/4613671?Route=schools,Gort na Díogha,0016,99,https://www.duchas.ie/en/cbes/schools?Page=3&PerPage=20,https://www.duchas.ie/xml/cbes/4613671,https://www.duchas.ie/en/cbes/4613671
4613672,https://www.duchas.ie/en/cbes/4613672?Route=schools,Tobar Rua,0016,94,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613672,https://www.duchas.ie/en/cbes/4613672
4613673,https://www.duchas.ie/en/cbes/4613673?Route=schools,Cill Cruain (C),0016,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613673,https://www.duchas.ie/en/cbes/4613673
4613674,https://www.duchas.ie/en/cbes/4613674?Route=schools,Cill Cruain (B),0016,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613674,https://www.duchas.ie/en/cbes/4613674
4613675,https://www.duchas.ie/en/cbes/4613675?Route=schools,Lisín na hEilte (Cailíní),0017,97,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613675,https://www.duchas.ie/en/cbes/4613675
4613676,https://www.duchas.ie/en/cbes/4613676?Route=schools,Lisín na hEilte (Buachaillí),0017,94,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613676,https://www.duchas.ie/en/cbes/4613676
4613677,https://www.duchas.ie/en/cbes/4613677?Route=schools,Scoil Sheosaimh Ntha (Cailíní),0017,96,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613677,https://www.duchas.ie/en/cbes/4613677
4613678,https://www.duchas.ie/en/cbes/4613678?Route=schools,Naomh Seosamh (Buachaillí),0017,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613678,https://www.duchas.ie/en/cbes/4613678
4613679,https://www.duchas.ie/en/cbes/4613679?Route=schools,Naomh Seosamh (Buachaillí) Gleann na Madadh,0017,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613679,https://www.duchas.ie/en/cbes/4613679
4613680,https://www.duchas.ie/en/cbes/4613680?Route=schools,Árd Aoibhinn,0018,97,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613680,https://www.duchas.ie/en/cbes/4613680
4613681,https://www.duchas.ie/en/cbes/4613681?Route=schools,Árd Aoibhinn,0018,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613681,https://www.duchas.ie/en/cbes/4613681
4613682,https://www.duchas.ie/en/cbes/4613682?Route=schools,Leath-bhaile,0018,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613682,https://www.duchas.ie/en/cbes/4613682
4613683,https://www.duchas.ie/en/cbes/4613683?Route=schools,An Bán Mór,0019,98,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613683,https://www.duchas.ie/en/cbes/4613683
4613685,https://www.duchas.ie/en/cbes/4613685?Route=schools,Creag Mór (Naomh Pádraig),0019,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613685,https://www.duchas.ie/en/cbes/4613685
4613686,https://www.duchas.ie/en/cbes/4613686?Route=schools,Leacaigh (Leacach),0019,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4613686,https://www.duchas.ie/en/cbes/4613686
4562118,https://www.duchas.ie/en/cbes/4562118?Route=schools,Cúl Árann (Clochar),0020,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4562118,https://www.duchas.ie/en/cbes/4562118
4562119,https://www.duchas.ie/en/cbes/4562119?Route=schools,Cúl Árann (Clochar),0020,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4562119,https://www.duchas.ie/en/cbes/4562119
4562120,https://www.duchas.ie/en/cbes/4562120?Route=schools,Eanach (C ),0021,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4562120,https://www.duchas.ie/en/cbes/4562120
4562121,https://www.duchas.ie/en/cbes/4562121?Route=schools,Eanach (An Mhainistir),0021,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4562121,https://www.duchas.ie/en/cbes/4562121
4562122,https://www.duchas.ie/en/cbes/4562122?Route=schools,Currach,0021,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4562122,https://www.duchas.ie/en/cbes/4562122
4562123,https://www.duchas.ie/en/cbes/4562123?Route=schools,Corra Finne,0021,100,https://www.duchas.ie/en/cbes/schools?Page=4&PerPage=20,https://www.duchas.ie/xml/cbes/4562123,https://www.duchas.ie/en/cbes/4562123
4562124,https://www.duchas.ie/en/cbes/4562124?Route=schools,Baile an Doire,0021,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4562124,https://www.duchas.ie/en/cbes/4562124
4562125,https://www.duchas.ie/en/cbes/4562125?Route=schools,Saighleán,0021,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4562125,https://www.duchas.ie/en/cbes/4562125
4562126,https://www.duchas.ie/en/cbes/4562126?Route=schools,Cill Chuana,0022,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4562126,https://www.duchas.ie/en/cbes/4562126
4562127,https://www.duchas.ie/en/cbes/4562127?Route=schools,Cathair Loisgreáin (B),0022,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4562127,https://www.duchas.ie/en/cbes/4562127
4562128,https://www.duchas.ie/en/cbes/4562128?Route=schools,Cathair Loisgreáin (C),0022,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4562128,https://www.duchas.ie/en/cbes/4562128
4562129,https://www.duchas.ie/en/cbes/4562129?Route=schools,Cnoc an Dúin,0022,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4562129,https://www.duchas.ie/en/cbes/4562129
4566050,https://www.duchas.ie/en/cbes/4566050?Route=schools,Áth Cinn (B),0023,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566050,https://www.duchas.ie/en/cbes/4566050
4566051,https://www.duchas.ie/en/cbes/4566051?Route=schools,"An Clochar, Áth Cinn",0023,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566051,https://www.duchas.ie/en/cbes/4566051
4566052,https://www.duchas.ie/en/cbes/4566052?Route=schools,Cloidheach,0023,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566052,https://www.duchas.ie/en/cbes/4566052
4566053,https://www.duchas.ie/en/cbes/4566053?Route=schools,"Scoil Fhursa, Clárán",0023,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566053,https://www.duchas.ie/en/cbes/4566053
4566054,https://www.duchas.ie/en/cbes/4566054?Route=schools,"Scoil Fhursa, Cláran",0023,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566054,https://www.duchas.ie/en/cbes/4566054
4566055,https://www.duchas.ie/en/cbes/4566055?Route=schools,Anach Cuain,0024,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566055,https://www.duchas.ie/en/cbes/4566055
4566056,https://www.duchas.ie/en/cbes/4566056?Route=schools,Corr an Droma,0024,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566056,https://www.duchas.ie/en/cbes/4566056
4566057,https://www.duchas.ie/en/cbes/4566057?Route=schools,Corr an Droma,0024,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566057,https://www.duchas.ie/en/cbes/4566057
4566058,https://www.duchas.ie/en/cbes/4566058?Route=schools,Caisleán hAicéid,0025,98,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566058,https://www.duchas.ie/en/cbes/4566058
4566059,https://www.duchas.ie/en/cbes/4566059?Route=schools,"An Mhainistir, Carrabeg",0025,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566059,https://www.duchas.ie/en/cbes/4566059
4566060,https://www.duchas.ie/en/cbes/4566060?Route=schools,Scoil Bhríge Naofa i gCor an Dola (An Cheathrú Bheag),0025,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566060,https://www.duchas.ie/en/cbes/4566060
4566061,https://www.duchas.ie/en/cbes/4566061?Route=schools,Scoil Bhríge Naofa (An Cheathrú Bheag),0025,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566061,https://www.duchas.ie/en/cbes/4566061
4566062,https://www.duchas.ie/en/cbes/4566062?Route=schools,Garrdha,0026,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566062,https://www.duchas.ie/en/cbes/4566062
4566063,https://www.duchas.ie/en/cbes/4566063?Route=schools,Beárna Dhearg (C ),0026,100,https://www.duchas.ie/en/cbes/schools?Page=5&PerPage=20,https://www.duchas.ie/xml/cbes/4566063,https://www.duchas.ie/en/cbes/4566063
4566064,https://www.duchas.ie/en/cbes/4566064?Route=schools,Beárna Dhearg (B),0026,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566064,https://www.duchas.ie/en/cbes/4566064
4566065,https://www.duchas.ie/en/cbes/4566065?Route=schools,Cloch an Uabhair,0027,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566065,https://www.duchas.ie/en/cbes/4566065
4566066,https://www.duchas.ie/en/cbes/4566066?Route=schools,Clochar na Trocaire,0027,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566066,https://www.duchas.ie/en/cbes/4566066
4566067,https://www.duchas.ie/en/cbes/4566067?Route=schools,"Scoil na mBráthar, Tuaim",0027,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566067,https://www.duchas.ie/en/cbes/4566067
4566068,https://www.duchas.ie/en/cbes/4566068?Route=schools,Béal Cláir (B),0027,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566068,https://www.duchas.ie/en/cbes/4566068
4566069,https://www.duchas.ie/en/cbes/4566069?Route=schools,Béal Cláir (B),0027,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566069,https://www.duchas.ie/en/cbes/4566069
4566070,https://www.duchas.ie/en/cbes/4566070?Route=schools,Cill Iubhair,0028,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566070,https://www.duchas.ie/en/cbes/4566070
4566071,https://www.duchas.ie/en/cbes/4566071?Route=schools,Garrdha Fionn,0028,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566071,https://www.duchas.ie/en/cbes/4566071
4566072,https://www.duchas.ie/en/cbes/4566072?Route=schools,Cill a' Lachtáin,0028,98,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566072,https://www.duchas.ie/en/cbes/4566072
4566073,https://www.duchas.ie/en/cbes/4566073?Route=schools,Cill a' Lachtáin,0028,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566073,https://www.duchas.ie/en/cbes/4566073
4566075,https://www.duchas.ie/en/cbes/4566075?Route=schools,Béal Átha na Sluagh (Buachaillí),0029,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566075,https://www.duchas.ie/en/cbes/4566075
4566076,https://www.duchas.ie/en/cbes/4566076?Route=schools,"Clochar na Trócaire, Béal Átha na Sluagh",0029,100,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566076,https://www.duchas.ie/en/cbes/4566076
4566077,https://www.duchas.ie/en/cbes/4566077?Route=schools,"Caitrín Naomhtha, Eachdhruim",0029,99,https://www.duchas.ie/en/cbes/schools?Page=6&PerPage=20,https://www.duchas.ie/xml/cbes/4566077,https://www.duchas.ie/en/cbes/4566077
